n_words_q,n_words_a_solution,n_words_a_lecture,Text_Length,Word_Count,Nouns,Verbs,Adjectives,Adverbs,Num_Numbers,Num_Commas,Num_Complex_Words,Num_Unique_Words,Num_Content_Words,Num_Content_Words_No_Stopwords,Word_Length_Syllables,Avg_Sentence_Length,Num_Prepositional_Phrases,Num_Negated_Words_Stem,Num_Negated_Words_Lead_In,Num_Main_Noun_Phrases,Avg_Main_NP_Length,Num_Verb_Phrases,Prop_Active_Voice_Verbs,Prop_Passive_Voice_Verbs,Ratio_Active_to_Passive_Verbs,Num_Words_Before_Main_Verb,Num_Agentless_Passive_Constructions,Word_Length_Std_Dev,Num_Polysemic_Words,Num_Word_Senses,Num_Word_Senses_For_Content_Words,Num_Word_Senses_For_Nouns,Num_Word_Senses_For_Verbs,Num_Word_Senses_For_Non_Auxiliary_Verbs,Num_Word_Senses_For_Adjectives,Num_Word_Senses_For_Adverbs,Distance_To_Root_Nouns,Distance_To_Root_Verbs,flesch_kincaid_grade,flesch_kincaid_ease,coleman_liau_index,automated_readability_index,smog_index,gunning_fog,traenkle_bailer_index,education_level
7,29,88,578,99,41,17,6,3,30,6,5,48,69,53,1.3434343434343434,11.0,9,0,0,36,1.8888888888888888,8,0.6666666666666666,0.3333333333333333,2.0,1.8333333333333333,2,1.9331232800195373,36,361,285,122,95,56,45,4,6.750068613303907,1.5970009157509155,2.3,95.57,3.74,2.3,6.8,4.88,104.62441963636363,middle
16,28,164,923,168,40,41,12,6,26,5,5,80,99,79,1.3511904761904763,11.157894736842104,19,1,1,52,1.9038461538461537,24,0.8125,0.1875,4.333333333333333,2.7857142857142856,3,1.9068069378971482,58,726,597,96,395,317,58,11,6.038257575757576,1.7351225934559267,2.6,94.76,3.22,2.2,5.8,5.01,77.34181752380951,elementary
39,64,236,2239,340,105,57,40,14,0,6,97,153,230,204,1.8794117647058823,31.833333333333332,28,3,1,109,2.1009174311926606,39,0.8571428571428571,0.14285714285714285,6.0,8.583333333333334,4,3.0473696752636137,120,1125,953,233,400,329,152,32,5.973574433951792,1.949353886900007,16.7,25.83,14.51,18.9,18.8,15.79,98.46608737254903,high
28,39,94,827,144,45,24,10,5,0,5,18,84,84,80,1.5347222222222223,15.090909090909092,16,0,0,49,1.9591836734693877,19,1.0,0.0,16.0,6.0,0,2.3480747136986744,63,593,504,126,208,195,10,29,5.6115079365079366,2.2870089506453146,6.6,73.68,8.58,8.0,10.6,8.28,76.63071135353536,high
11,1,127,927,139,43,42,9,3,0,10,28,77,97,81,1.7122302158273381,12.538461538461538,17,2,2,44,1.6590909090909092,32,0.6428571428571429,0.35714285714285715,1.8,4.25,3,2.497118053177004,60,511,371,123,222,164,19,3,5.7988502238502235,1.3345270429076095,7.5,60.61,13.44,10.7,10.4,7.45,64.97014060431653,middle
16,48,67,881,166,47,42,4,1,0,1,12,61,94,79,1.3373493975903614,13.0,16,0,0,53,1.528301886792453,33,1.0,0.0,18.0,2.1666666666666665,0,2.1790248331305504,46,446,299,66,264,174,3,3,4.799666020254255,1.689463290121185,4.4,84.78,6.31,4.8,7.4,5.24,96.32446004819276,elementary
10,101,201,1875,323,93,55,35,5,2,10,35,102,201,177,1.4705882352941178,16.59090909090909,34,0,0,96,2.0208333333333335,42,0.8148148148148148,0.18518518518518517,4.4,2.8421052631578947,5,2.30952282019644,74,757,628,140,294,217,69,14,5.4487123987123995,1.7485356284855031,6.8,73.17,8.58,8.1,9.7,7.09,82.59133722488036,high
4,114,85,1036,190,73,44,18,4,0,8,13,86,146,123,1.2736842105263158,7.6,12,1,1,73,1.5342465753424657,34,0.8846153846153846,0.11538461538461539,7.666666666666667,2.0,3,1.6332758578087263,66,804,694,173,293,229,34,15,7.152952918293826,1.5948848772821818,1.0,98.92,4.35,2.9,6.6,2.94,141.3070053894737,elementary
8,25,126,799,125,45,20,10,7,32,11,18,62,86,66,1.672,13.75,11,0,0,42,1.9761904761904763,8,0.7142857142857143,0.2857142857142857,2.5,2.2,2,2.7196941004458566,42,411,304,96,113,74,52,25,7.089547650417217,1.735934065934066,5.5,76.42,7.7,6.3,9.9,6.97,105.98990400000002,elementary
32,35,133,1076,181,49,35,22,9,0,6,29,113,123,100,1.6408839779005524,14.428571428571429,17,2,2,52,1.8461538461538463,26,0.7857142857142857,0.21428571428571427,3.6666666666666665,3.857142857142857,3,2.853953489001437,83,772,640,211,281,229,64,27,5.901471178394257,1.6856486853381267,8.4,58.28,9.67,8.2,10.5,8.94,98.198682222573,high
7,30,72,661,110,34,16,14,4,14,4,15,57,68,54,1.490909090909091,14.333333333333334,14,0,0,36,2.4166666666666665,9,0.6666666666666666,0.3333333333333333,2.0,10.375,3,2.485345478753473,42,511,387,95,191,127,79,15,6.266106442577031,1.6235317383813623,7.1,66.84,8.16,7.2,11.0,6.54,57.45315175757574,elementary
16,144,530,3421,605,225,79,58,10,0,27,119,127,406,328,1.5900826446280991,16.571428571428573,74,1,1,177,2.378531073446328,48,0.918918918918919,0.08108108108108109,11.333333333333334,4.961538461538462,1,2.4469532245892323,94,853,646,186,302,212,64,28,5.770074696545285,1.299003260210967,7.7,65.32,8.23,7.7,11.5,7.61,61.736051541912616,middle
112,131,223,2560,416,128,72,42,11,8,35,74,176,253,233,1.6177884615384615,23.19047619047619,47,0,0,119,1.9831932773109244,51,0.6153846153846154,0.38461538461538464,1.6,9.235294117647058,10,2.517909224715086,143,1261,1088,371,338,254,135,17,6.265487165967936,1.7565893486946118,9.9,59.74,11.49,12.7,12.8,11.79,67.87627317216115,high
9,25,133,771,139,51,23,11,2,23,6,6,61,95,73,1.4028776978417266,13.384615384615385,18,0,0,50,2.08,12,0.8,0.2,4.0,2.625,2,2.022184298217078,45,451,321,106,162,104,48,7,6.396669552669553,1.628681479339374,4.4,84.78,4.22,3.3,7.0,6.05,55.48866699280575,elementary
9,38,75,550,102,28,8,12,4,0,20,14,52,52,45,1.4215686274509804,21.333333333333332,19,3,3,27,2.037037037037037,4,0.5,0.5,1.0,6.0,1,2.5606259146878845,39,376,267,110,67,28,36,2,6.695728291316526,2.235347985347985,7.6,71.14,6.49,7.8,11.2,9.55,-20.355046117647078,elementary
11,123,154,1955,320,94,59,35,16,0,7,52,135,216,184,1.659375,18.736842105263158,39,0,0,77,2.3506493506493507,47,0.6923076923076923,0.3076923076923077,2.25,4.947368421052632,8,2.630232879423417,103,924,724,186,328,270,94,32,5.888627972556544,1.9950811236740347,9.8,54.42,11.42,11.1,11.9,9.6,60.544804,high
37,57,236,2184,337,100,58,43,11,0,5,92,150,226,202,1.7922848664688427,41.22222222222222,23,0,0,108,2.1296296296296298,38,0.9310344827586207,0.06896551724137931,13.5,7.1,2,2.8646190221007832,119,1138,1028,260,403,377,144,39,5.942170792170793,1.8675932880820099,19.1,25.05,14.28,23.0,20.9,19.95,108.23425914671941,high
6,49,254,1693,300,78,47,30,14,0,19,30,126,189,153,1.48,13.26923076923077,34,3,3,84,2.0357142857142856,31,0.84,0.16,5.25,2.95,4,2.653925813247654,91,982,844,208,268,223,95,13,6.25641380583241,1.600094417209079,5.4,76.72,7.81,6.3,8.8,5.81,75.36489333333333,middle
8,41,81,610,110,37,23,9,3,0,4,13,50,72,54,1.5363636363636364,9.428571428571429,8,3,2,33,2.1818181818181817,15,0.9090909090909091,0.09090909090909091,10.0,4.25,1,2.2833207656849837,38,483,363,80,178,101,45,7,6.714390511449335,1.528743264880483,4.0,80.38,5.58,3.9,8.0,3.89,128.13402462337663,elementary
14,1,264,1649,289,63,67,18,7,0,15,34,104,158,136,1.4602076124567474,17.944444444444443,26,0,0,84,1.630952380952381,49,0.8076923076923077,0.19230769230769232,4.2,3.4375,5,2.3660078865138026,76,710,546,136,242,171,62,23,5.378113553113552,1.6351703763187015,7.2,72.05,9.05,8.8,10.5,8.1,100.2357522706651,middle
17,42,219,1402,241,98,34,14,3,0,14,46,89,158,136,1.6016597510373445,16.58823529411765,32,0,0,80,2.1875,21,0.8666666666666667,0.13333333333333333,6.5,3.1,1,2.501727162889943,64,534,417,172,166,102,34,10,6.047902837902837,1.5437692409160555,7.6,65.52,8.98,8.3,11.4,8.82,48.91187487234561,middle
30,44,50,701,117,33,21,7,11,0,3,25,67,72,60,1.6153846153846154,11.666666666666666,9,4,4,42,1.5952380952380953,16,0.8,0.2,4.0,3.625,3,2.536028647952577,43,465,361,122,204,139,23,8,5.493354700854701,1.571372754229897,5.8,70.29,7.16,5.5,10.0,7.38,121.21154564102564,middle
111,160,223,2575,453,111,85,47,15,0,23,63,184,258,235,1.5011037527593818,20.4,42,0,0,123,1.8943089430894309,67,1.0,0.0,29.0,6.222222222222222,0,2.5430942631004134,154,1423,1243,434,420,342,131,17,6.312874051874052,1.7535485678342821,8.0,70.02,8.87,9.7,11.4,10.6,94.90958780397351,high
19,28,119,787,147,41,19,20,6,0,8,8,64,86,75,1.3197278911564625,15.272727272727273,19,3,4,39,2.128205128205128,17,0.8571428571428571,0.14285714285714285,6.0,6.2727272727272725,1,2.12832780807897,45,500,387,86,176,137,42,18,6.748469387755102,1.939003326857578,5.0,83.25,6.49,5.7,8.0,6.18,54.2809030401979,middle
7,29,126,838,129,47,21,11,8,36,11,20,63,91,69,1.697674418604651,13.076923076923077,11,0,0,43,1.930232558139535,8,0.7142857142857143,0.2857142857142857,2.5,2.2,2,2.8015508165917744,43,434,327,92,113,74,63,25,6.990168768429638,1.735934065934066,5.4,76.82,7.69,6.3,10.0,6.72,109.86721829457365,middle
111,122,223,2446,413,117,79,40,11,0,25,61,172,247,232,1.6004842615012107,22.238095238095237,39,0,0,124,1.7258064516129032,61,0.9375,0.0625,15.0,7.526315789473684,2,2.4672636368980503,136,1158,1024,328,339,274,138,21,6.350067966859011,1.8767691709999406,9.8,59.94,10.5,11.6,12.1,11.46,91.34208271832121,high
28,47,69,809,131,40,31,10,11,0,3,15,80,93,80,1.5648854961832062,11.692307692307692,9,0,2,39,1.7692307692307692,23,1.0,0.0,13.0,3.2,0,2.206859535093611,61,607,440,117,241,176,18,38,5.856463675213675,2.1649511666702947,4.9,78.14,10.36,8.0,8.1,6.18,131.25358247328245,middle
11,167,154,2088,352,103,62,46,18,0,22,62,144,230,205,1.6278409090909092,17.695652173913043,35,0,0,88,2.0795454545454546,47,0.75,0.25,3.0,5.409090909090909,7,2.58216601970241,108,1002,815,192,393,309,105,45,5.85691045066045,1.8159586887141068,8.1,64.41,9.85,9.4,11.6,8.96,88.84716281422922,high
16,160,273,2419,413,135,85,38,14,2,8,56,123,296,225,1.5084745762711864,10.26086956521739,51,3,4,123,1.943089430894309,48,0.5517241379310345,0.4482758620689655,1.2307692307692308,3.7037037037037037,3,2.2434795831944006,100,1148,965,253,467,396,95,24,5.720279257779257,1.706262229055653,4.4,79.26,8.15,5.8,9.3,4.56,65.33845545088957,middle
23,52,81,846,141,49,21,11,4,0,3,13,73,85,80,1.4893617021276595,11.285714285714286,18,1,1,50,1.7,14,1.0,0.0,12.0,3.1,0,2.4956478389205192,55,511,416,135,139,87,58,7,6.057886904761906,2.0913261951723494,6.0,69.68,9.6,7.2,8.4,6.03,59.412564887538,elementary
16,125,530,3354,588,222,78,52,10,0,27,125,129,384,329,1.6003401360544218,16.875,73,1,1,172,2.3430232558139537,48,0.918918918918919,0.08108108108108109,11.333333333333334,4.962962962962963,1,2.432347980192539,94,818,606,184,284,194,65,31,6.089476190476192,1.2975449268776336,7.8,65.01,8.52,8.1,11.7,7.78,59.24686353741495,middle
38,51,229,2003,314,103,52,38,9,0,4,79,151,217,195,1.7770700636942676,34.8,21,1,0,104,2.105769230769231,41,0.9310344827586207,0.06896551724137931,13.5,8.2,2,2.8712853718853357,122,1082,972,264,320,281,143,29,5.88296806771383,2.001200959214897,16.7,31.14,13.65,19.4,19.1,17.66,115.0384080611465,middle
18,80,97,1033,183,51,40,18,4,18,1,4,64,113,106,1.289617486338798,12.411764705882353,16,0,0,53,1.9811320754716981,33,1.0,0.0,24.0,3.8,0,1.8382110805641365,50,527,399,97,226,162,23,10,5.597077922077921,1.6012057859581077,3.0,93.85,6.42,4.9,6.5,5.35,107.75384733140469,elementary
18,28,67,642,122,30,38,1,3,0,1,3,56,73,63,1.2950819672131149,12.272727272727273,4,0,0,43,1.2093023255813953,34,1.0,0.0,16.0,1.8888888888888888,0,1.9973780179324474,41,450,349,53,281,229,1,6,5.040750915750915,1.7672544846457887,4.1,85.59,5.66,4.2,6.1,4.77,174.75183600596122,elementary
6,40,167,1054,193,38,40,13,14,0,10,13,78,123,91,1.3730569948186528,11.095238095238095,24,0,0,62,1.9516129032258065,36,0.875,0.125,7.0,1.6111111111111112,2,2.410579650663858,59,627,492,91,244,199,50,25,5.8658521303258135,1.621145323078349,3.6,86.81,5.19,3.9,6.0,4.57,63.61279388699728,elementary
16,21,96,714,113,34,38,7,3,0,7,24,65,82,64,1.6194690265486726,10.384615384615385,12,2,2,29,2.0,31,0.5,0.5,1.0,4.25,4,2.3390972593551314,51,465,251,78,221,99,17,11,4.8220675158175155,1.2232266257830164,5.5,71.1,10.4,8.0,9.3,5.6,86.40562088495574,elementary
19,46,86,723,141,40,31,15,4,10,3,5,62,102,75,1.2765957446808511,13.416666666666666,10,0,0,39,2.1025641025641026,28,0.9090909090909091,0.09090909090909091,10.0,3.4444444444444446,1,1.8414876886909186,50,760,628,113,268,242,100,18,5.849112978524743,1.4631865489008347,3.3,92.93,4.22,3.3,5.5,4.88,127.16004119148936,elementary
23,166,273,2392,425,129,91,42,16,2,11,54,124,299,229,1.4705882352941178,11.022727272727273,57,4,6,122,1.8770491803278688,50,0.5483870967741935,0.45161290322580644,1.2142857142857142,4.038461538461538,5,2.216595475437524,103,1143,935,245,452,368,92,28,5.949632340448667,1.604624918618555,4.7,78.55,7.17,5.1,9.3,4.82,51.717620962566826,middle
7,43,131,1094,161,52,30,24,15,0,12,34,90,121,100,1.795031055900621,11.38888888888889,9,1,0,46,1.934782608695652,19,0.8181818181818182,0.18181818181818182,4.5,2.5,2,2.808250312888293,68,575,471,187,139,100,54,34,5.154765142265143,1.6162953712953716,8.2,53.27,12.85,10.3,10.5,8.5,147.16545537612143,high
9,92,332,2352,382,140,66,21,6,6,13,92,92,245,213,1.756544502617801,13.6875,42,0,0,117,2.1709401709401708,38,0.5,0.5,1.0,4.2,9,2.7351398692640796,71,645,511,178,263,205,39,24,5.604357349000206,2.1523662005287947,9.3,50.33,10.43,8.7,12.6,6.86,79.17517944502617,elementary
6,40,137,1195,187,57,31,30,9,8,14,31,101,128,115,1.6363636363636365,17.846153846153847,17,4,1,54,2.1481481481481484,20,0.7272727272727273,0.2727272727272727,2.6666666666666665,4.3,3,2.6718495583286366,71,713,594,166,217,178,50,11,5.646080008580009,1.6488749345892204,8.9,56.76,11.48,10.8,10.7,7.92,99.15910763636361,middle
50,38,291,1956,340,83,68,44,14,0,10,54,178,227,183,1.5794117647058823,13.137931034482758,30,4,4,97,1.7938144329896908,47,0.8148148148148148,0.18518518518518517,4.4,2.533333333333333,5,2.7012284146471,139,1463,1324,343,502,463,112,36,6.061910187656457,1.7580194776187805,6.7,67.96,8.51,6.7,10.8,8.81,106.1905135740365,high
16,38,191,1259,219,78,35,19,10,0,6,39,80,156,120,1.54337899543379,11.857142857142858,29,1,1,62,2.032258064516129,22,0.6428571428571429,0.35714285714285715,1.8,4.571428571428571,4,2.3094101051744134,66,794,651,155,327,275,50,21,5.738372917405176,1.5619974641312413,6.2,69.38,7.98,6.2,10.7,5.99,53.129366204827136,elementary
14,31,96,758,119,34,41,7,5,0,8,23,64,87,68,1.6218487394957983,10.214285714285714,9,3,3,29,2.0,35,0.5384615384615384,0.46153846153846156,1.1666666666666667,4.6923076923076925,4,2.4229967129797756,48,457,286,68,228,144,15,13,5.4686584249084245,1.2667000987824786,5.4,71.31,10.69,8.2,8.8,5.42,123.95344611764706,elementary
29,26,291,1779,306,79,60,35,14,0,8,51,174,206,165,1.6111111111111112,11.6,25,4,4,94,1.7127659574468086,42,0.8333333333333334,0.16666666666666666,5.0,2.5,4,2.8544605855991034,133,1316,1171,323,473,421,105,34,6.0006874749182435,1.806061408829266,7.3,61.12,8.27,6.3,10.2,8.51,115.41845922091504,high
11,98,154,1667,279,64,58,33,19,0,9,39,120,177,158,1.6093189964157706,18.294117647058822,25,2,0,70,2.0,44,0.8,0.2,4.0,5.0588235294117645,6,2.6117057499594925,89,827,663,164,305,260,69,39,5.906517094017095,1.9324187397937953,9.7,54.83,10.61,10.2,11.7,9.71,100.39684596753109,high
17,148,273,2283,398,127,84,32,13,2,10,54,114,282,211,1.4874371859296482,10.604651162790697,52,2,3,118,1.8644067796610169,47,0.5172413793103449,0.4827586206896552,1.0714285714285714,4.269230769230769,4,2.1909029084267226,95,1063,882,229,466,395,44,24,5.99476356976357,1.7556134334068576,4.6,78.96,7.45,5.4,9.3,4.62,56.29188566366716,middle
18,145,215,1928,343,105,70,33,5,2,8,30,98,235,179,1.4081632653061225,10.394736842105264,45,1,2,102,1.8333333333333333,37,0.5714285714285714,0.42857142857142855,1.3333333333333333,4.666666666666667,1,2.0466513833818634,80,896,729,209,380,309,92,13,6.314671950856163,1.6986966218024633,3.3,87.62,6.64,4.7,8.0,4.1,55.7959513702624,elementary
25,38,226,1398,254,77,55,9,10,0,7,21,89,172,137,1.3937007874015748,13.857142857142858,23,2,1,72,1.875,36,0.7727272727272727,0.22727272727272727,3.4,4.823529411764706,5,2.189829466124287,67,794,660,174,366,301,23,14,6.457490303813834,1.5701161882572388,4.1,85.49,6.48,5.1,7.6,5.26,102.7816441214848,elementary
11,97,154,1717,268,73,49,36,16,0,11,46,123,175,160,1.742537313432836,17.88235294117647,27,0,0,75,2.013333333333333,43,0.7142857142857143,0.2857142857142857,2.5,5.176470588235294,8,2.8464744895011282,89,785,653,173,255,229,88,28,5.645631565716705,1.913096964479453,10.7,46.88,12.76,11.8,12.4,9.92,87.08918940122915,high
39,31,291,1829,320,85,58,38,14,0,11,52,172,216,173,1.590625,12.964285714285714,29,4,4,94,1.797872340425532,42,0.875,0.125,7.0,3.1333333333333333,3,2.7725214156071,132,1349,1216,342,479,440,96,36,6.253643827151289,1.8578341865704504,6.6,68.26,7.93,6.4,10.6,8.58,103.40405885714286,high
9,24,132,755,137,51,21,9,3,26,6,7,61,95,67,1.2992700729927007,13.153846153846153,18,0,0,51,2.019607843137255,12,0.8,0.2,4.0,3.0,2,2.084475240712588,43,452,337,120,114,56,70,14,6.40460606060606,1.2810724363355943,3.2,93.34,3.99,3.0,7.3,5.77,53.35890937226276,elementary
8,19,104,619,110,37,20,8,2,17,4,10,56,67,54,1.4181818181818182,11.25,13,0,0,40,1.975,11,0.7777777777777778,0.2222222222222222,3.5,2.875,2,2.2245995089468598,37,375,267,77,114,56,67,7,6.103376623376623,1.2810724363355943,3.7,86.71,4.61,3.2,6.4,5.0,71.04215272727271,elementary
19,28,119,783,147,40,21,20,5,0,8,8,64,86,73,1.3197278911564625,15.272727272727273,19,3,4,38,2.1578947368421053,17,0.8571428571428571,0.14285714285714285,6.0,6.2727272727272725,1,2.137137383084754,46,493,373,87,164,125,53,18,6.391326530612245,1.6362173749391793,5.0,83.25,6.37,5.6,8.0,6.18,54.2809030401979,elementary
6,1,1,260,42,20,7,1,1,0,0,7,33,29,26,1.619047619047619,11.5,2,1,1,13,2.1538461538461537,6,1.0,0.0,3.0,1.3333333333333333,0,2.611352331213164,24,223,160,74,53,21,12,1,6.167343073593074,1.1573324336482231,6.2,69.28,10.94,8.4,8.8,7.06,157.2136659047619,middle
26,42,86,843,138,48,18,10,5,0,6,33,76,81,71,1.7028985507246377,15.7,17,0,0,49,1.8775510204081634,11,0.875,0.125,7.0,7.5,1,2.914845502186575,55,424,364,129,110,97,16,40,6.167142857142858,2.193421297317401,7.5,65.83,10.78,9.4,11.4,9.01,61.36147647536231,high
4,1,26,149,29,11,6,1,2,0,0,1,21,21,17,1.3793103448275863,10.666666666666666,4,0,0,8,2.125,5,0.0,1.0,0.0,1.0,2,2.066665388106441,18,165,129,41,69,56,2,13,5.682539682539682,1.5421899529042387,4.7,78.55,4.85,3.0,6.4,3.88,47.33415733333334,elementary
38,38,133,1099,188,47,37,24,9,0,4,31,108,127,99,1.627659574468085,15.071428571428571,16,2,2,52,2.0,30,0.6875,0.3125,2.2,2.857142857142857,5,2.747606884979472,77,755,621,201,293,235,63,28,5.9331641331641345,1.7896159613877822,8.6,57.67,9.21,7.9,10.9,9.02,108.47688211550151,high
42,38,268,1817,309,90,65,29,17,0,3,43,175,219,174,1.5566343042071198,12.535714285714286,26,4,6,96,1.7916666666666667,46,0.9,0.1,9.0,2.526315789473684,3,2.595731531672408,135,1353,1176,356,463,398,82,32,5.892833066776729,1.910910285887497,6.3,69.07,8.85,6.8,9.1,7.37,111.68110532408689,middle
24,54,81,858,140,54,19,9,4,0,7,21,71,86,79,1.5785714285714285,11.5,17,1,1,52,1.7115384615384615,9,1.0,0.0,9.0,3.625,0,2.469776491581242,51,461,366,136,129,77,28,7,6.113194444444445,1.935029785029785,6.0,69.79,10.18,7.8,9.4,6.0,66.86844685714286,elementary
6,29,56,416,81,25,18,7,2,0,0,2,33,52,44,1.0617283950617284,7.833333333333333,6,3,2,29,1.8620689655172413,12,1.0,0.0,9.0,2.7142857142857144,0,1.2614360271056593,21,289,228,80,105,66,9,1,5.548717948717949,1.2879818594104309,-1.2,115.33,2.9,1.5,5.5,2.72,127.75898162962964,elementary
8,27,145,929,163,53,27,21,4,6,6,14,65,110,91,1.4539877300613497,13.428571428571429,14,0,0,46,2.652173913043478,17,0.8,0.2,4.0,4.75,3,1.991418980966908,52,596,442,115,199,135,70,16,5.553037240537241,1.589871026008244,5.6,76.32,7.47,6.1,9.2,5.72,108.82973489219982,middle
8,38,81,639,108,36,21,13,3,0,4,15,50,83,55,1.5833333333333333,10.076923076923077,8,3,2,33,2.4545454545454546,14,0.9090909090909091,0.09090909090909091,10.0,5.083333333333333,1,2.3432329676625714,38,472,352,75,178,101,51,7,7.301301823176823,1.6677199253241632,5.4,71.31,7.39,5.5,9.3,5.58,125.96791496296298,elementary
10,68,201,1686,278,84,46,25,7,11,13,29,101,172,156,1.5,15.523809523809524,29,3,0,86,2.0232558139534884,34,0.6666666666666666,0.3333333333333333,2.0,2.6666666666666665,9,2.3978132343915877,70,635,513,113,253,182,47,8,5.212601287601288,1.6744035054335804,6.5,73.98,10.03,9.0,9.3,6.81,84.60188939499828,high
8,19,85,527,101,29,15,11,2,0,9,4,58,63,54,1.316831683168317,13.333333333333334,12,1,1,29,1.6551724137931034,12,0.875,0.125,7.0,5.166666666666667,1,2.0219363601376337,38,418,357,72,127,95,47,2,5.076643990929705,1.705192468350363,4.1,85.49,4.97,4.1,6.4,5.27,68.60780211221123,elementary
11,1,127,967,148,45,43,13,6,0,8,27,76,107,89,1.7094594594594594,11.6,16,2,2,45,1.8888888888888888,33,0.6875,0.3125,2.2,4.285714285714286,3,2.476137024757755,57,572,399,114,257,180,17,6,5.307798580020801,1.253432698655371,7.2,61.43,12.33,9.6,9.9,6.66,83.09328981621621,middle
21,17,160,1072,177,54,30,13,7,0,3,25,98,117,97,1.5875706214689265,12.5625,16,2,0,51,2.0588235294117645,23,1.0,0.0,12.0,3.3636363636363638,0,2.937451080706417,74,790,675,204,253,201,34,20,6.324546393777163,1.946815834958692,6.2,69.28,9.6,7.5,9.6,7.12,104.00574554802259,high
24,29,363,2154,361,99,57,42,14,0,25,46,155,234,189,1.548476454293629,14.482758620689655,41,3,3,101,2.128712871287129,35,0.8275862068965517,0.1724137931034483,4.8,4.0,5,2.7402437169309684,108,1086,935,234,386,341,75,17,6.076651077097504,1.6382786893620795,7.0,67.25,9.61,8.1,10.1,6.88,74.10227109752603,high
19,28,119,795,147,41,20,19,5,0,8,8,64,85,75,1.3333333333333333,15.272727272727273,19,3,4,39,2.1025641025641026,15,0.8333333333333334,0.16666666666666666,5.0,6.181818181818182,1,2.147893875480948,46,474,361,88,150,111,41,18,6.4389455782312925,1.655242643096894,5.0,83.25,6.84,6.0,8.0,6.18,54.2809030401979,middle
10,57,37,642,122,36,31,5,9,0,1,8,42,81,54,1.3114754098360655,7.526315789473684,12,8,8,42,1.5238095238095237,13,0.125,0.875,0.14285714285714285,1.8,5,2.376144542388127,28,291,201,67,113,74,22,5,5.151906916612798,1.2509026687598117,2.2,90.36,3.24,1.9,6.6,3.22,98.27652183606557,elementary
14,1,264,1763,311,70,68,24,10,0,15,37,113,175,149,1.4565916398713827,19.166666666666668,30,0,0,84,1.7023809523809523,54,0.7777777777777778,0.2222222222222222,3.5,4.0,6,2.3575338163309056,86,816,637,136,328,244,47,28,5.859821428571429,1.6374970847401924,7.7,70.84,8.87,9.2,10.6,8.59,91.30674696677384,middle
10,58,37,642,122,35,34,4,11,0,1,6,40,84,57,1.2540983606557377,7.526315789473684,13,8,8,43,1.4883720930232558,16,0.1111111111111111,0.8888888888888888,0.125,1.7272727272727273,4,2.259442249707548,28,291,204,67,113,74,22,15,5.107077446363161,1.2509026687598115,1.1,98.82,3.24,1.9,6.1,3.22,88.24347265573772,elementary
9,22,65,496,86,34,11,3,2,0,9,15,47,54,42,1.5348837209302326,16.571428571428573,10,0,0,38,1.5526315789473684,3,0.6666666666666666,0.3333333333333333,2.0,2.0,1,2.6213129866408273,33,341,273,114,110,71,15,3,6.444615800865802,2.309798534798535,5.7,75.91,7.53,7.2,10.9,8.18,69.1230599601329,high
19,28,86,636,119,35,13,16,3,0,5,6,53,67,61,1.3109243697478992,15.0,16,2,3,34,2.1176470588235294,11,0.8,0.2,4.0,5.111111111111111,1,2.1246050821676614,36,387,290,75,128,89,28,11,7.178769841269843,1.9351487693592955,4.9,83.46,6.19,5.6,7.8,5.95,48.131108907563004,elementary
