orig_split,orig_idx,source_dataset,education_level,llm_judge_label,judge_raw_response
train,4800,cefr-readme,middle,middle,middle
train,4801,cefr-readme,middle,middle,middle
train,4802,cefr-readme,middle,middle,middle
train,4803,cefr-readme,middle,high,high
train,4804,cefr-readme,middle,middle,middle
train,4805,cefr-readme,middle,middle,middle
train,4806,cefr-readme,middle,high,high
train,4807,cefr-readme,middle,middle,middle
train,4808,cefr-readme,middle,middle,middle
train,4809,cefr-readme,middle,middle,middle
train,4810,cefr-readme,middle,middle,middle
train,4811,cefr-readme,middle,middle,middle
train,4812,cefr-readme,middle,high,high
train,4813,cefr-sp,elementary,middle,middle
train,4814,cefr-sp,elementary,middle,middle
train,4815,cefr-sp,elementary,middle,middle
train,4816,cefr-sp,elementary,middle,middle
train,4817,cefr-sp,elementary,middle,middle
train,4818,cefr-sp,elementary,elementary,elementary
train,4819,cefr-sp,elementary,middle,middle
train,4820,cefr-sp,elementary,middle,middle
train,4821,cefr-sp,elementary,middle,middle
train,4822,cefr-sp,elementary,middle,middle
train,4823,cefr-sp,elementary,middle,middle
train,4824,cefr-sp,elementary,middle,middle
train,4825,cefr-sp,elementary,middle,middle
train,4826,cefr-sp,elementary,middle,middle
train,4827,cefr-sp,elementary,elementary,elementary
train,4828,cefr-sp,elementary,middle,middle
train,4829,cefr-sp,elementary,middle,middle
train,4830,cefr-sp,elementary,middle,middle
train,4831,cefr-sp,elementary,high,high
train,4832,cefr-sp,elementary,middle,middle
train,4833,cefr-sp,elementary,middle,middle
train,4834,cefr-sp,elementary,middle,middle
train,4835,cefr-sp,elementary,high,high
train,4836,cefr-sp,elementary,middle,middle
train,4837,cefr-sp,elementary,middle,middle
train,4838,cefr-sp,elementary,middle,middle
train,4839,cefr-sp,elementary,middle,middle
train,4840,cefr-sp,elementary,elementary,elementary
train,4841,cefr-sp,elementary,middle,middle
train,4842,cefr-sp,elementary,middle,middle
train,4843,cefr-sp,elementary,middle,middle
train,4844,cefr-sp,elementary,middle,middle
train,4845,cefr-sp,elementary,middle,middle
train,4846,cefr-sp,elementary,middle,middle
train,4847,cefr-sp,elementary,middle,middle
train,4848,cefr-sp,elementary,middle,middle
train,4849,cefr-sp,elementary,middle,middle
train,4850,cefr-sp,elementary,middle,middle
train,4851,cefr-sp,elementary,middle,middle
train,4852,cefr-sp,elementary,middle,middle
train,4853,cefr-sp,elementary,middle,middle
train,4854,cefr-sp,elementary,middle,middle
train,4855,cefr-sp,elementary,high,high
train,4856,cefr-sp,elementary,middle,middle
train,4857,cefr-sp,elementary,high,high
train,4858,cefr-sp,elementary,middle,middle
train,4859,cefr-sp,elementary,elementary,elementary
train,4860,cefr-sp,elementary,middle,middle
train,4861,cefr-sp,elementary,middle,middle
train,4862,cefr-sp,elementary,elementary,elementary
train,4863,cefr-sp,elementary,middle,middle
train,4864,cefr-sp,elementary,middle,middle
train,4865,cefr-sp,elementary,middle,middle
train,4866,cefr-sp,elementary,middle,middle
train,4867,cefr-sp,elementary,middle,middle
train,4868,cefr-sp,elementary,middle,middle
train,4869,cefr-sp,elementary,middle,middle
train,4870,cefr-sp,elementary,middle,middle
train,4871,cefr-sp,elementary,middle,middle
train,4872,cefr-sp,elementary,middle,middle
train,4873,cefr-sp,elementary,middle,middle
train,4874,cefr-sp,elementary,middle,middle
train,4875,cefr-sp,elementary,middle,middle
train,4876,cefr-sp,elementary,middle,middle
train,4877,cefr-sp,elementary,elementary,elementary
train,4878,cefr-sp,elementary,middle,middle
train,4879,cefr-sp,elementary,high,high
train,4880,cefr-sp,elementary,elementary,elementary
train,4881,cefr-sp,elementary,middle,middle
train,4882,cefr-sp,elementary,middle,middle
train,4883,cefr-sp,elementary,middle,middle
train,4884,cefr-sp,elementary,middle,middle
train,4885,cefr-sp,elementary,middle,middle
train,4886,cefr-sp,elementary,middle,middle
train,4887,cefr-sp,elementary,middle,middle
train,4888,cefr-sp,elementary,middle,middle
train,4889,cefr-sp,elementary,middle,middle
train,4890,cefr-sp,elementary,middle,middle
train,4891,cefr-sp,elementary,middle,middle
train,4892,cefr-sp,elementary,middle,middle
train,4893,cefr-sp,elementary,middle,middle
train,4894,cefr-sp,elementary,middle,middle
train,4895,cefr-sp,elementary,middle,middle
train,4896,cefr-sp,elementary,middle,middle
train,4897,cefr-sp,elementary,middle,middle
train,4898,cefr-sp,elementary,middle,middle
train,4899,cefr-sp,elementary,middle,middle
train,4900,cefr-sp,elementary,middle,middle
train,4901,cefr-sp,elementary,middle,middle
train,4902,cefr-sp,elementary,middle,middle
train,4903,cefr-sp,elementary,middle,middle
train,4904,cefr-sp,elementary,middle,middle
train,4905,cefr-sp,elementary,middle,middle
train,4906,cefr-sp,elementary,middle,middle
train,4907,cefr-sp,elementary,middle,middle
train,4908,cefr-sp,elementary,middle,middle
train,4909,cefr-sp,elementary,middle,middle
train,4910,cefr-sp,elementary,middle,middle
train,4911,cefr-sp,elementary,middle,middle
train,4912,cefr-sp,elementary,high,high
train,4913,cefr-sp,elementary,elementary,elementary
train,4914,cefr-sp,elementary,high,high
train,4915,cefr-sp,elementary,middle,middle
train,4916,cefr-sp,elementary,middle,middle
train,4917,cefr-sp,elementary,middle,middle
train,4918,cefr-sp,elementary,middle,middle
train,4919,cefr-sp,elementary,middle,middle
train,4920,cefr-sp,elementary,middle,middle
train,4921,cefr-sp,elementary,middle,middle
train,4922,cefr-sp,elementary,middle,middle
train,4923,cefr-sp,elementary,middle,middle
train,4924,cefr-sp,elementary,middle,middle
train,4925,cefr-sp,elementary,elementary,elementary
train,4926,cefr-sp,elementary,middle,middle
train,4927,cefr-sp,elementary,middle,middle
train,4928,cefr-sp,elementary,middle,middle
train,4929,cefr-sp,elementary,middle,middle
train,4930,cefr-sp,elementary,middle,middle
train,4931,cefr-sp,elementary,middle,middle
train,4932,cefr-sp,elementary,middle,middle
train,4933,cefr-sp,elementary,middle,middle
train,4934,cefr-sp,elementary,middle,middle
train,4935,cefr-sp,elementary,middle,middle
train,4936,cefr-sp,elementary,middle,middle
train,4937,cefr-sp,elementary,elementary,elementary
train,4938,cefr-sp,elementary,middle,middle
train,4939,cefr-sp,elementary,elementary,elementary
train,4940,cefr-sp,elementary,middle,middle
train,4941,cefr-sp,elementary,middle,middle
train,4942,cefr-sp,elementary,middle,middle
train,4943,cefr-sp,elementary,middle,middle
train,4944,cefr-sp,elementary,middle,middle
train,4945,cefr-sp,elementary,middle,middle
train,4946,cefr-sp,elementary,middle,middle
train,4947,cefr-sp,elementary,middle,middle
train,4948,cefr-sp,elementary,middle,middle
train,4949,cefr-sp,elementary,middle,middle
train,4950,cefr-sp,elementary,elementary,elementary
train,4951,cefr-sp,elementary,middle,middle
train,4952,cefr-sp,elementary,middle,middle
train,4953,cefr-sp,elementary,elementary,elementary
train,4954,cefr-sp,elementary,middle,middle
train,4955,cefr-sp,elementary,middle,middle
train,4956,cefr-sp,elementary,middle,middle
train,4957,cefr-sp,elementary,middle,middle
train,4958,cefr-sp,elementary,middle,middle
train,4959,cefr-sp,elementary,middle,middle
train,4960,cefr-sp,elementary,middle,middle
train,4961,cefr-sp,elementary,middle,middle
train,4962,cefr-sp,elementary,middle,middle
train,4963,cefr-sp,elementary,middle,middle
train,4964,cefr-sp,elementary,middle,middle
train,4965,cefr-sp,elementary,middle,middle
train,4966,cefr-sp,elementary,middle,middle
train,4967,cefr-sp,elementary,middle,middle
train,4968,cefr-sp,elementary,middle,middle
train,4969,cefr-sp,elementary,middle,middle
train,4970,cefr-sp,elementary,middle,middle
train,4971,cefr-sp,elementary,middle,middle
train,4972,cefr-sp,elementary,middle,middle
train,4973,cefr-sp,elementary,middle,middle
train,4974,cefr-sp,elementary,middle,middle
train,4975,cefr-sp,elementary,middle,middle
train,4976,cefr-sp,elementary,middle,middle
train,4977,cefr-sp,elementary,middle,middle
train,4978,cefr-sp,elementary,middle,middle
train,4979,cefr-sp,elementary,middle,middle
train,4980,cefr-sp,elementary,elementary,elementary
train,4981,cefr-sp,elementary,middle,middle
train,4982,cefr-sp,elementary,middle,middle
train,4983,cefr-sp,elementary,middle,middle
train,4984,cefr-sp,elementary,middle,middle
train,4985,cefr-sp,elementary,middle,middle
train,4986,cefr-sp,elementary,middle,middle
train,4987,cefr-sp,elementary,high,high
train,4988,cefr-sp,elementary,middle,middle
train,4989,cefr-sp,elementary,middle,middle
train,4990,cefr-sp,elementary,high,high
train,4991,cefr-sp,elementary,middle,middle
train,4992,cefr-sp,elementary,elementary,elementary
train,4993,cefr-sp,elementary,middle,middle
train,4994,cefr-sp,elementary,elementary,elementary
train,4995,cefr-sp,elementary,middle,middle
train,4996,cefr-sp,elementary,elementary,elementary
train,4997,cefr-sp,elementary,middle,middle
train,4998,cefr-sp,elementary,middle,middle
train,4999,cefr-sp,elementary,middle,middle
train,5000,cefr-sp,elementary,middle,middle
train,5001,cefr-sp,elementary,middle,middle
train,5002,cefr-sp,elementary,elementary,elementary
train,5003,cefr-sp,elementary,middle,middle
train,5004,cefr-sp,elementary,middle,middle
train,5005,cefr-sp,elementary,middle,middle
train,5006,cefr-sp,elementary,middle,middle
train,5007,cefr-sp,elementary,middle,middle
train,5008,cefr-sp,elementary,high,high
train,5009,cefr-sp,elementary,elementary,elementary
train,5010,cefr-sp,elementary,middle,middle
train,5011,cefr-sp,elementary,middle,middle
train,5012,cefr-sp,elementary,middle,middle
train,5013,cefr-sp,elementary,middle,middle
train,5014,cefr-sp,elementary,middle,middle
train,5015,cefr-sp,elementary,middle,middle
train,5016,cefr-sp,elementary,middle,middle
train,5017,cefr-sp,elementary,middle,middle
train,5018,cefr-sp,elementary,middle,middle
train,5019,cefr-sp,elementary,elementary,elementary
train,5020,cefr-sp,elementary,middle,middle
train,5021,cefr-sp,elementary,middle,middle
train,5022,cefr-sp,elementary,middle,middle
train,5023,cefr-sp,elementary,middle,middle
train,5024,cefr-sp,elementary,middle,middle
train,5025,cefr-sp,elementary,middle,middle
train,5026,cefr-sp,elementary,middle,middle
train,5027,cefr-sp,elementary,middle,middle
train,5028,cefr-sp,elementary,middle,middle
train,5029,cefr-sp,elementary,high,high
train,5030,cefr-sp,elementary,middle,middle
train,5031,cefr-sp,elementary,middle,middle
train,5032,cefr-sp,elementary,elementary,elementary
train,5033,cefr-sp,elementary,middle,middle
train,5034,cefr-sp,elementary,middle,middle
train,5035,cefr-sp,elementary,middle,middle
train,5036,cefr-sp,elementary,high,high
train,5037,cefr-sp,elementary,middle,middle
train,5038,cefr-sp,elementary,middle,middle
train,5039,cefr-sp,elementary,middle,middle
train,5040,cefr-sp,elementary,middle,middle
train,5041,cefr-sp,elementary,middle,middle
train,5042,cefr-sp,elementary,middle,middle
train,5043,cefr-sp,elementary,middle,middle
train,5044,cefr-sp,elementary,middle,middle
train,5045,cefr-sp,elementary,middle,middle
train,5046,cefr-sp,elementary,middle,middle
train,5047,cefr-sp,elementary,elementary,elementary
train,5048,cefr-sp,elementary,middle,middle
train,5049,cefr-sp,elementary,middle,middle
train,5050,cefr-sp,elementary,middle,middle
train,5051,cefr-sp,elementary,middle,middle
train,5052,cefr-sp,elementary,middle,middle
train,5053,cefr-sp,elementary,middle,middle
train,5054,cefr-sp,elementary,middle,middle
train,5055,cefr-sp,elementary,elementary,elementary
train,5056,cefr-sp,elementary,middle,middle
train,5057,cefr-sp,elementary,elementary,elementary
train,5058,cefr-sp,elementary,middle,middle
train,5059,cefr-sp,elementary,middle,middle
train,5060,cefr-sp,elementary,middle,middle
train,5061,cefr-sp,elementary,middle,middle
train,5062,cefr-sp,elementary,middle,middle
train,5063,cefr-sp,elementary,middle,middle
train,5064,cefr-sp,elementary,elementary,elementary
train,5065,cefr-sp,elementary,middle,middle
train,5066,cefr-sp,elementary,middle,middle
train,5067,cefr-sp,elementary,middle,middle
train,5068,cefr-sp,elementary,middle,middle
train,5069,cefr-sp,elementary,middle,middle
train,5070,cefr-sp,elementary,middle,middle
train,5071,cefr-sp,elementary,middle,middle
train,5072,cefr-sp,elementary,middle,middle
train,5073,cefr-sp,elementary,middle,middle
train,5074,cefr-sp,elementary,high,high
train,5075,cefr-sp,elementary,middle,middle
train,5076,cefr-sp,elementary,high,high
train,5077,cefr-sp,elementary,middle,middle
train,5078,cefr-sp,elementary,middle,middle
train,5079,cefr-sp,elementary,elementary,elementary
train,5080,cefr-sp,elementary,elementary,elementary
train,5081,cefr-sp,elementary,middle,middle
train,5082,cefr-sp,elementary,middle,middle
train,5083,cefr-sp,elementary,elementary,elementary
train,5084,cefr-sp,elementary,elementary,elementary
train,5085,cefr-sp,elementary,middle,middle
train,5086,cefr-sp,elementary,middle,middle
train,5087,cefr-sp,elementary,middle,middle
train,5088,cefr-sp,elementary,middle,middle
train,5089,cefr-sp,elementary,middle,middle
train,5090,cefr-sp,elementary,middle,middle
train,5091,cefr-sp,elementary,middle,middle
train,5092,cefr-sp,elementary,middle,middle
train,5093,cefr-sp,elementary,middle,middle
train,5094,cefr-sp,elementary,middle,middle
train,5095,cefr-sp,elementary,middle,middle
train,5096,cefr-sp,elementary,middle,middle
train,5097,cefr-sp,elementary,middle,middle
train,5098,cefr-sp,elementary,middle,middle
train,5099,cefr-sp,elementary,middle,middle
train,5100,cefr-sp,elementary,elementary,elementary
train,5101,cefr-sp,elementary,middle,middle
train,5102,cefr-sp,elementary,middle,middle
train,5103,cefr-sp,elementary,middle,middle
train,5104,cefr-sp,elementary,middle,middle
train,5105,cefr-sp,elementary,middle,middle
train,5106,cefr-sp,elementary,middle,middle
train,5107,cefr-sp,elementary,middle,middle
train,5108,cefr-sp,elementary,middle,middle
train,5109,cefr-sp,elementary,middle,middle
train,5110,cefr-sp,elementary,elementary,elementary
train,5111,cefr-sp,elementary,middle,middle
train,5112,cefr-sp,elementary,middle,middle
train,5113,cefr-sp,elementary,middle,middle
train,5114,cefr-sp,elementary,middle,middle
train,5115,cefr-sp,elementary,elementary,elementary
train,5116,cefr-sp,elementary,middle,middle
train,5117,cefr-sp,elementary,middle,middle
train,5118,cefr-sp,elementary,elementary,elementary
train,5119,cefr-sp,elementary,middle,middle
train,5120,cefr-sp,elementary,middle,middle
train,5121,cefr-sp,elementary,middle,middle
train,5122,cefr-sp,elementary,middle,middle
train,5123,cefr-sp,elementary,middle,middle
train,5124,cefr-sp,elementary,middle,middle
train,5125,cefr-sp,elementary,middle,middle
train,5126,cefr-sp,elementary,middle,middle
train,5127,cefr-sp,elementary,middle,middle
train,5128,cefr-sp,elementary,middle,middle
train,5129,cefr-sp,elementary,middle,middle
train,5130,cefr-sp,elementary,middle,middle
train,5131,cefr-sp,elementary,middle,middle
train,5132,cefr-sp,elementary,middle,middle
train,5133,cefr-sp,elementary,middle,middle
train,5134,cefr-sp,elementary,elementary,elementary
train,5135,cefr-sp,elementary,middle,middle
train,5136,cefr-sp,elementary,elementary,elementary
train,5137,cefr-sp,elementary,middle,middle
train,5138,cefr-sp,elementary,middle,middle
train,5139,cefr-sp,elementary,elementary,elementary
train,5140,cefr-sp,elementary,middle,middle
train,5141,cefr-sp,elementary,middle,middle
train,5142,cefr-sp,elementary,middle,middle
train,5143,cefr-sp,elementary,middle,middle
train,5144,cefr-sp,elementary,middle,middle
train,5145,cefr-sp,elementary,middle,middle
train,5146,cefr-sp,elementary,middle,middle
train,5147,cefr-sp,elementary,middle,middle
train,5148,cefr-sp,elementary,middle,middle
train,5149,cefr-sp,elementary,middle,middle
train,5150,cefr-sp,elementary,middle,middle
train,5151,cefr-sp,elementary,middle,middle
